name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"TaS2 (Munkhbat-e)",Munkhbat-e,RefractiveIndex.info,main,Munkhbat-e.yml,0.000519,0.999125,1.000000,0.001096,0.992767,1.000000,0.003812,0.999564,0.421429,0.000284,1.000000,0.000000,0.000461,1.000000,0.000000
"TaS2 (Munkhbat-o)",Munkhbat-o,RefractiveIndex.info,main,Munkhbat-o.yml,0.011082,0.944451,1.000000,0.000848,0.994467,1.000000,0.001103,0.929002,0.421429,0.000147,1.000000,0.000000,0.000186,1.000000,0.000000
"TaSe2 (Munkhbat-e)",Munkhbat-e,RefractiveIndex.info,main,Munkhbat-e.yml,0.000519,0.999125,1.000000,0.001096,0.992767,1.000000,0.003812,0.999564,0.421429,0.000284,1.000000,0.000000,0.000461,1.000000,0.000000
"TaSe2 (Munkhbat-o)",Munkhbat-o,RefractiveIndex.info,main,Munkhbat-o.yml,0.011082,0.944451,1.000000,0.000848,0.994467,1.000000,0.001103,0.929002,0.421429,0.000147,1.000000,0.000000,0.000186,1.000000,0.000000
"Tb3Ga5O12 (Franta)",Franta,RefractiveIndex.info,main,Franta.yml,0.000186,0.983325,1.000000,0.000227,1.000000,1.000000,0.000212,1.000000,1.000000,0.000661,0.986373,1.000000,0.008689,0.995374,1.000000
"Te (Ciesielski)",Ciesielski,RefractiveIndex.info,main,Ciesielski.yml,0.001329,0.999697,1.000000,0.000517,1.000000,1.000000,0.001149,0.000000,1.000000,0.000229,1.000000,1.000000,0.000158,1.000000,1.000000
"Te (Guo-e)",Guo-e,RefractiveIndex.info,main,Guo-e.yml,0.001060,0.997371,0.883721,0.001124,0.984441,0.375000,0.000407,1.000000,0.000000,0.000349,1.000000,0.000000,0.000474,1.000000,0.000000
"Te (Guo-o)",Guo-o,RefractiveIndex.info,main,Guo-o.yml,0.000880,0.998890,0.883721,0.001142,0.973173,0.375000,0.000398,1.000000,0.000000,0.000391,1.000000,0.000000,0.000420,1.000000,0.000000
"Ti (Johnson)",Johnson,RefractiveIndex.info,main,Johnson.yml,0.001113,0.997657,1.000000,0.000521,1.000000,1.000000,0.000513,1.000000,0.597857,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"Ti (Mash)",Mash,RefractiveIndex.info,main,Mash.yml,0.002312,0.995725,0.883721,0.001141,0.966062,1.000000,0.000962,0.997986,1.000000,0.005367,0.994560,1.000000,0.000670,0.981713,0.411765
"Ti (Ordal)",Ordal,RefractiveIndex.info,main,Ordal.yml,0.001390,0.969190,0.262791,0.002529,0.994118,1.000000,0.001260,0.933348,1.000000,0.001030,0.657797,1.000000,0.000400,1.000000,1.000000
"Ti (Palm)",Palm,RefractiveIndex.info,main,Palm.yml,0.001122,0.973454,1.000000,0.001754,0.000000,1.000000,0.002604,0.980035,0.417520,0.000617,1.000000,0.000000,0.000494,1.000000,0.000000
"Ti (Rakic-BB)",Rakic-BB,RefractiveIndex.info,main,Rakic-BB.yml,0.002234,0.997810,1.000000,0.000497,0.963454,1.000000,0.000395,0.952133,1.000000,0.000232,1.000000,1.000000,0.000159,1.000000,0.693882
"Ti (Rakic-LD)",Rakic-LD,RefractiveIndex.info,main,Rakic-LD.yml,0.003354,0.997350,1.000000,0.000501,0.951183,1.000000,0.000448,0.923839,1.000000,0.000238,1.000000,1.000000,0.000159,1.000000,0.693882
"Ti (Werner-DFT)",Werner-DFT,RefractiveIndex.info,main,Werner-DFT.yml,0.006959,0.999149,1.000000,0.000538,0.748848,1.000000,0.000397,1.000000,0.985489,0.000210,1.000000,0.000000,0.000176,1.000000,0.000000
"Ti (Werner)",Werner,RefractiveIndex.info,main,Werner.yml,0.001439,0.999873,1.000000,0.001390,0.867354,1.000000,0.000833,0.733583,0.985489,0.000225,1.000000,0.000000,0.000162,1.000000,0.000000
"Ti (Windt)",Windt,RefractiveIndex.info,main,Windt.yml,0.000183,1.000000,0.000000,0.000238,1.000000,0.000000,0.000201,1.000000,0.000000,0.000176,1.000000,0.000000,0.000209,1.000000,0.000000
"Ti3C2 (Panova)",Panova,RefractiveIndex.info,main,Panova.yml,0.002323,0.997827,1.000000,0.002788,0.983149,1.000000,0.003230,0.999342,1.000000,0.002375,0.960210,0.200000,0.000399,1.000000,0.000000
"TiC (Pfluger)",Pfluger,RefractiveIndex.info,main,Pfluger.yml,0.000900,0.998722,1.000000,0.000824,0.996934,1.000000,0.001562,0.998050,0.985500,0.000692,1.000000,0.000000,0.000385,1.000000,0.000000
"TiH2 (Palm)",Palm,RefractiveIndex.info,main,Palm.yml,0.001122,0.973454,1.000000,0.001754,0.000000,1.000000,0.002604,0.980035,0.417520,0.000617,1.000000,0.000000,0.000494,1.000000,0.000000
"TiN (Beliaev-ALD)",Beliaev-ALD,RefractiveIndex.info,main,Beliaev-ALD.yml,0.000750,1.000000,0.000000,0.000547,1.000000,0.000000,0.000705,0.986326,0.357143,0.001033,0.995535,1.000000,0.000373,0.997458,1.000000
"TiN (Beliaev-sputtering)",Beliaev-sputtering,RefractiveIndex.info,main,Beliaev-sputtering.yml,0.002584,0.999887,1.000000,0.000855,0.996926,1.000000,0.000769,0.994666,1.000000,0.000922,0.973086,1.000000,0.000519,0.991964,1.000000
"TiN (Pfluger)",Pfluger,RefractiveIndex.info,main,Pfluger.yml,0.000900,0.998722,1.000000,0.000824,0.996934,1.000000,0.001562,0.998050,0.985500,0.000692,1.000000,0.000000,0.000385,1.000000,0.000000
"TiN (Schnabel)",Schnabel,RefractiveIndex.info,main,Schnabel.yml,0.002639,0.999866,1.000000,0.001736,0.419401,0.090938,0.000303,1.000000,0.000000,0.000467,1.000000,0.000000,0.000359,1.000000,0.000000
"TiN (Shkondin-700)",Shkondin-700,RefractiveIndex.info,main,Shkondin-700.yml,0.002194,0.999777,1.000000,0.001581,0.997241,1.000000,0.000862,0.991950,0.420629,0.000701,1.000000,0.000000,0.000409,1.000000,0.000000
"TiN (Shkondin-800)",Shkondin-800,RefractiveIndex.info,main,Shkondin-800.yml,0.002102,0.999851,1.000000,0.001239,0.998208,1.000000,0.000631,0.995632,0.420629,0.000519,1.000000,0.000000,0.000360,1.000000,0.000000
"TiN (Shkondin-900)",Shkondin-900,RefractiveIndex.info,main,Shkondin-900.yml,0.002720,0.999793,1.000000,0.001092,0.997881,1.000000,0.000626,0.995880,0.420629,0.000534,1.000000,0.000000,0.000361,1.000000,0.000000
"TiN (Shkondin)",Shkondin,RefractiveIndex.info,main,Shkondin.yml,0.000581,1.000000,0.000000,0.000324,1.000000,0.000000,0.000283,1.000000,0.357143,0.000441,1.000000,1.000000,0.000340,1.000000,1.000000
"TiO2 (Franta)",Franta,RefractiveIndex.info,main,Franta.yml,0.000186,0.983325,1.000000,0.000227,1.000000,1.000000,0.000212,1.000000,1.000000,0.000661,0.986373,1.000000,0.008689,0.995374,1.000000
"TiO2 (Jolivet-amorphous)",Jolivet-amorphous,RefractiveIndex.info,main,Jolivet-amorphous.yml,0.000815,0.997879,1.000000,0.000387,1.000000,0.145500,0.000469,1.000000,0.000000,0.000347,1.000000,0.000000,0.000231,1.000000,0.000000
"TiO2 (Jolivet-anatase)",Jolivet-anatase,RefractiveIndex.info,main,Jolivet-anatase.yml,0.001092,0.997512,1.000000,0.000372,1.000000,0.145500,0.000455,1.000000,0.000000,0.000290,1.000000,0.000000,0.000244,1.000000,0.000000
"TiO2 (Kischkat)",Kischkat,RefractiveIndex.info,main,Kischkat.yml,0.000172,1.000000,0.000000,0.000223,1.000000,0.000000,0.000195,1.000000,0.686136,0.000710,0.987961,1.000000,0.012303,0.986996,0.915966
"TiO2 (Sarkar)",Sarkar,RefractiveIndex.info,main,Sarkar.yml,0.000647,0.998275,1.000000,0.000422,0.873101,1.000000,0.000413,1.000000,0.421429,0.000354,1.000000,0.000000,0.000283,1.000000,0.000000
"TiO2 (Siefke)",Siefke,RefractiveIndex.info,main,Siefke.yml,0.000771,0.998635,1.000000,0.000395,0.943463,1.000000,0.000309,0.981286,1.000000,0.001371,0.985868,1.000000,0.011468,0.995102,1.000000
"TiO2 (Zhukovsky)",Zhukovsky,RefractiveIndex.info,main,Zhukovsky.yml,0.000174,0.985000,1.000000,0.000213,1.000000,1.000000,0.000190,1.000000,0.421316,0.000161,1.000000,0.000000,0.000192,1.000000,0.000000
"Tm (Vidal-Dasilva)",Vidal-Dasilva,RefractiveIndex.info,main,Vidal-Dasilva.yml,0.000005,1.000000,0.000000,0.000007,1.000000,0.000000,0.000006,1.000000,0.000000,0.000005,1.000000,0.000000,0.000006,1.000000,0.000000
"V (Johnson)",Johnson,RefractiveIndex.info,main,Johnson.yml,0.001113,0.997657,1.000000,0.000521,1.000000,1.000000,0.000513,1.000000,0.597857,0.000234,1.000000,0.000000,0.000154,1.000000,0.000000
"V (Palm)",Palm,RefractiveIndex.info,main,Palm.yml,0.001122,0.973454,1.000000,0.001754,0.000000,1.000000,0.002604,0.980035,0.417520,0.000617,1.000000,0.000000,0.000494,1.000000,0.000000
"V (Werner-DFT)",Werner-DFT,RefractiveIndex.info,main,Werner-DFT.yml,0.006959,0.999149,1.000000,0.000538,0.748848,1.000000,0.000397,1.000000,0.985489,0.000210,1.000000,0.000000,0.000176,1.000000,0.000000
"V (Werner)",Werner,RefractiveIndex.info,main,Werner.yml,0.001439,0.999873,1.000000,0.001390,0.867354,1.000000,0.000833,0.733583,0.985489,0.000225,1.000000,0.000000,0.000162,1.000000,0.000000
"VC (Pfluger)",Pfluger,RefractiveIndex.info,main,Pfluger.yml,0.000900,0.998722,1.000000,0.000824,0.996934,1.000000,0.001562,0.998050,0.985500,0.000692,1.000000,0.000000,0.000385,1.000000,0.000000
"VN (Pfluger)",Pfluger,RefractiveIndex.info,main,Pfluger.yml,0.000900,0.998722,1.000000,0.000824,0.996934,1.000000,0.001562,0.998050,0.985500,0.000692,1.000000,0.000000,0.000385,1.000000,0.000000
"VO2 (Beaini-100C)",Beaini-100C,RefractiveIndex.info,main,Beaini-100C.yml,0.001336,0.999011,0.651163,0.004867,0.995385,1.000000,0.003217,0.998257,1.000000,0.001499,0.993230,1.000000,0.001002,0.997878,1.000000
"VO2 (Beaini-25C)",Beaini-25C,RefractiveIndex.info,main,Beaini-25C.yml,0.000691,0.998926,0.651163,0.000320,0.996719,1.000000,0.000630,0.938163,1.000000,0.001090,0.669231,1.000000,0.005488,0.989493,1.000000
"VO2 (Oguntoye-20C)",Oguntoye-20C,RefractiveIndex.info,main,Oguntoye-20C.yml,0.000916,0.998569,1.000000,0.000446,0.992151,1.000000,0.000444,0.989836,1.000000,0.000253,1.000000,0.000000,0.000459,1.000000,0.000000
"VO2 (Oguntoye-30C)",Oguntoye-30C,RefractiveIndex.info,main,Oguntoye-30C.yml,0.000917,0.998578,1.000000,0.000449,0.992249,1.000000,0.000434,0.989050,1.000000,0.000256,1.000000,0.000000,0.000461,1.000000,0.000000
"VO2 (Oguntoye-40C)",Oguntoye-40C,RefractiveIndex.info,main,Oguntoye-40C.yml,0.000913,0.998598,1.000000,0.000454,0.992184,1.000000,0.000425,0.988219,1.000000,0.000257,1.000000,0.000000,0.000462,1.000000,0.000000
"VO2 (Oguntoye-50C)",Oguntoye-50C,RefractiveIndex.info,main,Oguntoye-50C.yml,0.000914,0.998651,1.000000,0.000458,0.992395,1.000000,0.000416,0.987462,1.000000,0.000261,1.000000,0.000000,0.000465,1.000000,0.000000
"VO2 (Oguntoye-55C)",Oguntoye-55C,RefractiveIndex.info,main,Oguntoye-55C.yml,0.000890,0.998893,1.000000,0.000867,0.981458,1.000000,0.001929,0.996904,1.000000,0.000398,1.000000,0.000000,0.000556,1.000000,0.000000
"VO2 (Oguntoye-60C)",Oguntoye-60C,RefractiveIndex.info,main,Oguntoye-60C.yml,0.001268,0.998327,1.000000,0.001600,0.992717,1.000000,0.001321,0.999422,1.000000,0.000126,1.000000,0.000000,0.000169,1.000000,0.000000
"VO2 (Oguntoye-70C)",Oguntoye-70C,RefractiveIndex.info,main,Oguntoye-70C.yml,0.001552,0.999071,1.000000,0.003773,0.996575,1.000000,0.001494,0.999714,1.000000,0.000544,1.000000,0.000000,0.000424,1.000000,0.000000
"VO2 (Oguntoye-80C)",Oguntoye-80C,RefractiveIndex.info,main,Oguntoye-80C.yml,0.001628,0.998993,1.000000,0.003637,0.996909,1.000000,0.001476,0.999733,1.000000,0.000548,1.000000,0.000000,0.000413,1.000000,0.000000
"W (Ordal)",Ordal,RefractiveIndex.info,main,Ordal.yml,0.001390,0.969190,0.262791,0.002529,0.994118,1.000000,0.001260,0.933348,1.000000,0.001030,0.657797,1.000000,0.000400,1.000000,1.000000
"W (Rakic-BB)",Rakic-BB,RefractiveIndex.info,main,Rakic-BB.yml,0.002234,0.997810,1.000000,0.000497,0.963454,1.000000,0.000395,0.952133,1.000000,0.000232,1.000000,1.000000,0.000159,1.000000,0.693882
"W (Rakic-LD)",Rakic-LD,RefractiveIndex.info,main,Rakic-LD.yml,0.003354,0.997350,1.000000,0.000501,0.951183,1.000000,0.000448,0.923839,1.000000,0.000238,1.000000,1.000000,0.000159,1.000000,0.693882
"W (Weaver)",Weaver,RefractiveIndex.info,main,Weaver.yml,0.001084,0.997408,1.000000,0.003208,0.975578,0.256562,0.000565,1.000000,0.000000,0.000794,1.000000,0.000000,0.000465,1.000000,0.000000
"W (Werner-DFT)",Werner-DFT,RefractiveIndex.info,main,Werner-DFT.yml,0.006959,0.999149,1.000000,0.000538,0.748848,1.000000,0.000397,1.000000,0.985489,0.000210,1.000000,0.000000,0.000176,1.000000,0.000000
"W (Werner)",Werner,RefractiveIndex.info,main,Werner.yml,0.001439,0.999873,1.000000,0.001390,0.867354,1.000000,0.000833,0.733583,0.985489,0.000225,1.000000,0.000000,0.000162,1.000000,0.000000
"W (Windt)",Windt,RefractiveIndex.info,main,Windt.yml,0.000183,1.000000,0.000000,0.000238,1.000000,0.000000,0.000201,1.000000,0.000000,0.000176,1.000000,0.000000,0.000209,1.000000,0.000000
"WO3 (Kulikova)",Kulikova,RefractiveIndex.info,main,Kulikova.yml,0.000268,0.999217,1.000000,0.000365,1.000000,0.687500,0.000345,1.000000,0.000000,0.000302,1.000000,0.000000,0.000315,1.000000,0.000000
"WS2 (Ermolaev)",Ermolaev,RefractiveIndex.info,main,Ermolaev.yml,0.000477,0.999859,1.000000,0.000789,0.995793,1.000000,0.001044,0.988540,1.000000,0.000650,0.703939,0.200000,0.000439,1.000000,0.000000
"WS2 (Hsu-1L)",Hsu-1L,RefractiveIndex.info,main,Hsu-1L.yml,0.008168,0.948950,0.890767,0.005771,0.816109,0.240531,0.000539,1.000000,0.000000,0.000440,1.000000,0.000000,0.000450,1.000000,0.000000
"WS2 (Hsu-2L)",Hsu-2L,RefractiveIndex.info,main,Hsu-2L.yml,0.008415,0.915351,0.890767,0.003716,0.891449,0.240531,0.000534,1.000000,0.000000,0.000425,1.000000,0.000000,0.000482,1.000000,0.000000
"WS2 (Hsu-3L)",Hsu-3L,RefractiveIndex.info,main,Hsu-3L.yml,0.007018,0.992168,0.890767,0.004766,0.651385,0.240531,0.000239,1.000000,0.000000,0.000272,1.000000,0.000000,0.000325,1.000000,0.000000
"WS2 (Jung)",Jung,RefractiveIndex.info,main,Jung.yml,0.007282,0.982864,0.927209,0.001111,0.961290,0.354406,0.000237,1.000000,0.000000,0.000227,1.000000,0.000000,0.000267,1.000000,0.000000
"WS2 (Munkhbat-o)",Munkhbat-o,RefractiveIndex.info,main,Munkhbat-o.yml,0.011082,0.944451,1.000000,0.000848,0.994467,1.000000,0.001103,0.929002,0.421429,0.000147,1.000000,0.000000,0.000186,1.000000,0.000000
"WS2 (Vyshnevyy-e)",Vyshnevyy-e,RefractiveIndex.info,main,Vyshnevyy-e.yml,0.000525,0.999707,0.976744,0.000177,0.996582,1.000000,0.000297,0.961191,0.428571,0.000278,1.000000,0.000000,0.000249,1.000000,0.000000
"WS2 (Vyshnevyy-o)",Vyshnevyy-o,RefractiveIndex.info,main,Vyshnevyy-o.yml,0.012233,0.919764,0.976744,0.000498,0.997229,1.000000,0.000917,0.936903,0.428571,0.000196,1.000000,0.000000,0.000189,1.000000,0.000000
"WS2 (Zotev-e)",Zotev-e,RefractiveIndex.info,main,Zotev-e.yml,0.000148,0.998926,0.976744,0.000149,1.000000,0.687500,0.000153,1.000000,0.000000,0.000133,1.000000,0.000000,0.000159,1.000000,0.000000
"WS2 (Zotev-o)",Zotev-o,RefractiveIndex.info,main,Zotev-o.yml,0.000313,0.963646,0.976744,0.000477,1.000000,0.687500,0.000575,1.000000,0.000000,0.000481,1.000000,0.000000,0.000260,1.000000,0.000000
"WSe2 (Ermolaev)",Ermolaev,RefractiveIndex.info,main,Ermolaev.yml,0.000477,0.999859,1.000000,0.000789,0.995793,1.000000,0.001044,0.988540,1.000000,0.000650,0.703939,0.200000,0.000439,1.000000,0.000000
"WSe2 (Gu-1L)",Gu-1L,RefractiveIndex.info,main,Gu-1L.yml,0.012889,0.960821,1.000000,0.002769,0.981544,1.000000,0.000455,0.924876,0.421429,0.000126,1.000000,0.000000,0.000171,1.000000,0.000000
"WSe2 (Gu-2L)",Gu-2L,RefractiveIndex.info,main,Gu-2L.yml,0.005751,0.975204,1.000000,0.002934,0.976179,1.000000,0.001066,0.918175,0.421429,0.000126,1.000000,0.000000,0.000169,1.000000,0.000000
"WSe2 (Gu-3L)",Gu-3L,RefractiveIndex.info,main,Gu-3L.yml,0.004306,0.985691,1.000000,0.002356,0.986005,1.000000,0.000969,0.945129,0.421429,0.000163,1.000000,0.000000,0.000179,1.000000,0.000000
"WSe2 (Gu-4L)",Gu-4L,RefractiveIndex.info,main,Gu-4L.yml,0.001976,0.996549,1.000000,0.002851,0.977386,1.000000,0.001077,0.966151,0.421429,0.000133,1.000000,0.000000,0.000178,1.000000,0.000000
"WSe2 (Gu-5L)",Gu-5L,RefractiveIndex.info,main,Gu-5L.yml,0.002354,0.995081,1.000000,0.003157,0.976871,1.000000,0.001173,0.967789,0.421429,0.000205,1.000000,0.000000,0.000237,1.000000,0.000000
"WSe2 (Hsu-1L)",Hsu-1L,RefractiveIndex.info,main,Hsu-1L.yml,0.008168,0.948950,0.890767,0.005771,0.816109,0.240531,0.000539,1.000000,0.000000,0.000440,1.000000,0.000000,0.000450,1.000000,0.000000
"WSe2 (Hsu-2L)",Hsu-2L,RefractiveIndex.info,main,Hsu-2L.yml,0.008415,0.915351,0.890767,0.003716,0.891449,0.240531,0.000534,1.000000,0.000000,0.000425,1.000000,0.000000,0.000482,1.000000,0.000000
"WSe2 (Hsu-3L)",Hsu-3L,RefractiveIndex.info,main,Hsu-3L.yml,0.007018,0.992168,0.890767,0.004766,0.651385,0.240531,0.000239,1.000000,0.000000,0.000272,1.000000,0.000000,0.000325,1.000000,0.000000
"WSe2 (Jung)",Jung,RefractiveIndex.info,main,Jung.yml,0.007282,0.982864,0.927209,0.001111,0.961290,0.354406,0.000237,1.000000,0.000000,0.000227,1.000000,0.000000,0.000267,1.000000,0.000000
"WSe2 (Munkhbat-o)",Munkhbat-o,RefractiveIndex.info,main,Munkhbat-o.yml,0.011082,0.944451,1.000000,0.000848,0.994467,1.000000,0.001103,0.929002,0.421429,0.000147,1.000000,0.000000,0.000186,1.000000,0.000000
"WSe2 (Ushkov-e)",Ushkov-e,RefractiveIndex.info,main,Ushkov-e.yml,0.000572,0.997858,0.976744,0.000342,0.979047,1.000000,0.000392,0.920648,0.428571,0.000213,1.000000,0.000000,0.000396,1.000000,0.000000
"WSe2 (Ushkov-o)",Ushkov-o,RefractiveIndex.info,main,Ushkov-o.yml,0.006293,0.944596,0.976744,0.002605,0.983180,1.000000,0.001053,0.953185,0.428571,0.000126,1.000000,0.000000,0.000168,1.000000,0.000000
"WSe2 (Zotev-e)",Zotev-e,RefractiveIndex.info,main,Zotev-e.yml,0.000148,0.998926,0.976744,0.000149,1.000000,0.687500,0.000153,1.000000,0.000000,0.000133,1.000000,0.000000,0.000159,1.000000,0.000000
"WSe2 (Zotev-o)",Zotev-o,RefractiveIndex.info,main,Zotev-o.yml,0.000313,0.963646,0.976744,0.000477,1.000000,0.687500,0.000575,1.000000,0.000000,0.000481,1.000000,0.000000,0.000260,1.000000,0.000000
"WTe2 (Munkhbat-alpha)",Munkhbat-alpha,RefractiveIndex.info,main,Munkhbat-alpha.yml,0.001476,0.963338,1.000000,0.005709,0.903444,1.000000,0.000668,0.982104,0.421429,0.000128,1.000000,0.000000,0.000173,1.000000,0.000000
"WTe2 (Munkhbat-beta)",Munkhbat-beta,RefractiveIndex.info,main,Munkhbat-beta.yml,0.001550,0.995704,1.000000,0.003222,0.957026,1.000000,0.000856,0.949551,0.421429,0.000304,1.000000,0.000000,0.000222,1.000000,0.000000
"Y3Al5O12 (Franta)",Franta,RefractiveIndex.info,main,Franta.yml,0.000186,0.983325,1.000000,0.000227,1.000000,1.000000,0.000212,1.000000,1.000000,0.000661,0.986373,1.000000,0.008689,0.995374,1.000000
"Yb (Larruquert)",Larruquert,RefractiveIndex.info,main,Larruquert.yml,0.000677,1.000000,0.000000,0.000714,1.000000,0.000000,0.000438,1.000000,0.000000,0.000378,1.000000,0.000000,0.000163,1.000000,0.000000
"Zn (Motulevich)",Motulevich,RefractiveIndex.info,main,Motulevich.yml,0.000765,1.000000,0.000000,0.000511,1.000000,0.000000,0.003440,0.994000,0.907143,0.001349,0.640800,1.000000,0.000840,0.516792,0.411765
"Zn (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"Zn (Werner-DFT)",Werner-DFT,RefractiveIndex.info,main,Werner-DFT.yml,0.006959,0.999149,1.000000,0.000538,0.748848,1.000000,0.000397,1.000000,0.985489,0.000210,1.000000,0.000000,0.000176,1.000000,0.000000
"Zn (Werner)",Werner,RefractiveIndex.info,main,Werner.yml,0.001439,0.999873,1.000000,0.001390,0.867354,1.000000,0.000833,0.733583,0.985489,0.000225,1.000000,0.000000,0.000162,1.000000,0.000000
"ZnO (Aguilar)",Aguilar,RefractiveIndex.info,main,Aguilar.yml,0.000156,0.999551,1.000000,0.000264,1.000000,1.000000,0.000096,1.000000,1.000000,0.000207,1.000000,0.175000,0.000248,1.000000,0.000000
"ZnO (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"ZnO (Stelling)",Stelling,RefractiveIndex.info,main,Stelling.yml,0.000252,0.999335,1.000000,0.000056,1.000000,0.373281,0.000264,1.000000,0.000000,0.000230,1.000000,0.000000,0.000274,1.000000,0.000000
"ZnS (Ozaki)",Ozaki,RefractiveIndex.info,main,Ozaki.yml,0.002772,0.997343,1.000000,0.000672,0.993293,0.791250,0.000284,1.000000,0.000000,0.000443,1.000000,0.000000,0.000342,1.000000,0.000000
"ZnS (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"ZnSe (Adachi)",Adachi,RefractiveIndex.info,main,Adachi.yml,0.005801,0.993036,1.000000,0.000402,0.996744,1.000000,0.000486,0.991049,1.000000,0.000480,0.869340,1.000000,0.000556,1.000000,0.693882
"ZnSe (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"ZnTe (Sato)",Sato,RefractiveIndex.info,main,Sato.yml,0.002208,0.997284,1.000000,0.000201,1.000000,0.145500,0.000508,1.000000,0.000000,0.000300,1.000000,0.000000,0.000488,1.000000,0.000000
"Zr (Palm)",Palm,RefractiveIndex.info,main,Palm.yml,0.001122,0.973454,1.000000,0.001754,0.000000,1.000000,0.002604,0.980035,0.417520,0.000617,1.000000,0.000000,0.000494,1.000000,0.000000
"Zr (Querry)",Querry,RefractiveIndex.info,main,Querry.yml,0.000973,0.993564,1.000000,0.003471,0.990810,1.000000,0.000512,0.973670,1.000000,0.001070,0.000000,1.000000,0.000192,1.000000,0.705882
"Zr (Windt)",Windt,RefractiveIndex.info,main,Windt.yml,0.000183,1.000000,0.000000,0.000238,1.000000,0.000000,0.000201,1.000000,0.000000,0.000176,1.000000,0.000000,0.000209,1.000000,0.000000
"ZrO2 (Synowicki-UV)",Synowicki-UV,RefractiveIndex.info,main,Synowicki-UV.yml,0.000861,0.999345,1.000000,0.000189,0.993919,1.000000,0.000211,0.982657,1.000000,0.000293,1.000000,1.000000,0.000241,1.000000,1.000000
"ZrSe2 (Zotev-e)",Zotev-e,RefractiveIndex.info,main,Zotev-e.yml,0.000148,0.998926,0.976744,0.000149,1.000000,0.687500,0.000153,1.000000,0.000000,0.000133,1.000000,0.000000,0.000159,1.000000,0.000000
"ZrSe2 (Zotev-o)",Zotev-o,RefractiveIndex.info,main,Zotev-o.yml,0.000313,0.963646,0.976744,0.000477,1.000000,0.687500,0.000575,1.000000,0.000000,0.000481,1.000000,0.000000,0.000260,1.000000,0.000000
"ZrTe5 (Guo-alpha)",Guo-alpha,RefractiveIndex.info,main,Guo-alpha.yml,0.000044,0.998867,1.000000,0.000041,1.000000,1.000000,0.000020,1.000000,0.421429,0.000034,1.000000,0.000000,0.000040,1.000000,0.000000
"ZrTe5 (Guo-beta)",Guo-beta,RefractiveIndex.info,main,Guo-beta.yml,0.000794,0.998389,1.000000,0.000360,0.999606,1.000000,0.001959,0.991325,0.421429,0.000266,1.000000,0.000000,0.000254,1.000000,0.000000
"ZrTe5 (Guo-gamma)",Guo-gamma,RefractiveIndex.info,main,Guo-gamma.yml,0.001003,0.998305,1.000000,0.000504,0.998743,1.000000,0.001626,0.983840,0.421429,0.000312,1.000000,0.000000,0.000494,1.000000,0.000000
