name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"Karoonda2 (Karoonda2)",Karoonda2,becknic,meteorites,meteorites.carbonaceouschondrite.c4.fine.tir.karoonda2.jhu.becknic.spectrum.txt,0.000045,1.000000,0.000000,0.000036,1.000000,0.000000,0.000068,1.000000,0.300357,0.000181,0.982235,1.000000,0.000230,0.996712,1.000000
"Karoonda3 (Karoonda3)",Karoonda3,becknic,meteorites,meteorites.carbonaceouschondrite.c4.fine.tir.karoonda3.jhu.becknic.spectrum.txt,0.000045,1.000000,0.000000,0.000036,1.000000,0.000000,0.000073,1.000000,0.300357,0.000158,1.000000,1.000000,0.000190,0.996959,1.000000
"Alais (24)",24,becknic,meteorites,meteorites.carbonaceouschondrite.ci.fine.tir.24.jhu.becknic.spectrum.txt,0.000043,1.000000,0.000000,0.000034,1.000000,0.000000,0.000093,1.000000,0.300357,0.000222,0.996977,1.000000,0.000104,0.998192,1.000000
"Ivuna (Ivuna)",Ivuna,becknic,meteorites,meteorites.carbonaceouschondrite.ci.fine.tir.ivuna.jhu.becknic.spectrum.txt,0.000110,1.000000,0.000000,0.000087,1.000000,0.000000,0.000131,1.000000,0.300357,0.000397,0.997462,1.000000,0.000213,0.998693,1.000000
"Orgueil.1 (Orgueil_1)",Orgueil_1,becknic,meteorites,meteorites.carbonaceouschondrite.ci.fine.tir.orgueil_1.jhu.becknic.spectrum.txt,0.000039,1.000000,0.000000,0.000031,1.000000,0.000000,0.000089,1.000000,0.300357,0.000172,0.997152,1.000000,0.000077,0.998018,1.000000
"Orgueil.2 (Orgueil_2)",Orgueil_2,becknic,meteorites,meteorites.carbonaceouschondrite.ci.fine.tir.orgueil_2.jhu.becknic.spectrum.txt,0.000043,1.000000,0.000000,0.000034,1.000000,0.000000,0.000080,1.000000,0.300357,0.000235,0.997277,1.000000,0.000107,0.998328,1.000000
"Orgueil.3 (Orgueil_3)",Orgueil_3,becknic,meteorites,meteorites.carbonaceouschondrite.ci.fine.tir.orgueil_3.jhu.becknic.spectrum.txt,0.000041,1.000000,0.000000,0.000032,1.000000,0.000000,0.000063,1.000000,0.300357,0.000205,0.997866,1.000000,0.000077,0.999060,1.000000
"ALH 83100 (ALH83100)",ALH83100,becknic,meteorites,meteorites.carbonaceouschondrite.cm2.fine.tir.alh83100.jhu.becknic.spectrum.txt,0.000055,1.000000,0.000000,0.000044,1.000000,0.000000,0.000111,1.000000,0.300357,0.000346,0.992733,1.000000,0.000081,0.999450,1.000000
"ALH 83102 (ALH83102)",ALH83102,becknic,meteorites,meteorites.carbonaceouschondrite.cm2.fine.tir.alh83102.jhu.becknic.spectrum.txt,0.000035,1.000000,0.000000,0.000028,1.000000,0.000000,0.000063,1.000000,0.300357,0.000290,0.993396,1.000000,0.000081,0.999240,1.000000
"Murchison.1 (Murchison_1)",Murchison_1,becknic,meteorites,meteorites.carbonaceouschondrite.cm2.fine.tir.murchison_1.jhu.becknic.spectrum.txt,0.000048,1.000000,0.000000,0.000038,1.000000,0.000000,0.000075,1.000000,0.300357,0.000180,0.995624,1.000000,0.000095,0.998975,1.000000
"Murchison.2 (Murchison_2)",Murchison_2,becknic,meteorites,meteorites.carbonaceouschondrite.cm2.fine.tir.murchison_2.jhu.becknic.spectrum.txt,0.000034,1.000000,0.000000,0.000027,1.000000,0.000000,0.000078,1.000000,0.300357,0.000119,0.997780,1.000000,0.000077,0.999195,1.000000
"Murray (Murray)",Murray,becknic,meteorites,meteorites.carbonaceouschondrite.cm2.fine.tir.murray.jhu.becknic.spectrum.txt,0.000035,1.000000,0.000000,0.000028,1.000000,0.000000,0.000059,1.000000,0.300357,0.000158,0.996759,1.000000,0.000087,0.999200,1.000000
"ALH 83108 (ALH83108)",ALH83108,becknic,meteorites,meteorites.carbonaceouschondrite.co.fine.tir.alh83108.jhu.becknic.spectrum.txt,0.000072,1.000000,0.000000,0.000057,1.000000,0.000000,0.000107,1.000000,0.300357,0.000245,0.992446,1.000000,0.000198,0.998755,1.000000
"Lance1 (Lance1)",Lance1,becknic,meteorites,meteorites.carbonaceouschondrite.co.fine.tir.lance1.jhu.becknic.spectrum.txt,0.000067,1.000000,0.000000,0.000053,1.000000,0.000000,0.000145,1.000000,0.300357,0.000203,0.984899,1.000000,0.000192,0.998529,1.000000
"Lance2 (Lance2)",Lance2,becknic,meteorites,meteorites.carbonaceouschondrite.co.fine.tir.lance2.jhu.becknic.spectrum.txt,0.000067,1.000000,0.000000,0.000053,1.000000,0.000000,0.000106,1.000000,0.300357,0.000246,0.992234,1.000000,0.000232,0.998139,1.000000
"Ornans (Ornans)",Ornans,becknic,meteorites,meteorites.carbonaceouschondrite.co.fine.tir.ornans.jhu.becknic.spectrum.txt,0.000058,1.000000,0.000000,0.000046,1.000000,0.000000,0.000144,1.000000,0.300357,0.000207,0.985871,1.000000,0.000154,0.998633,1.000000
"Warrenton (Warrenton)",Warrenton,becknic,meteorites,meteorites.carbonaceouschondrite.co.fine.tir.warrenton.jhu.becknic.spectrum.txt,0.000078,1.000000,0.000000,0.000062,1.000000,0.000000,0.000155,1.000000,0.300357,0.000231,0.991322,1.000000,0.000213,0.998286,1.000000
"ALHA 77003 (ALHA77003)",ALHA77003,becknic,meteorites,meteorites.carbonaceouschondrite.co3.fine.tir.alha77003.jhu.becknic.spectrum.txt,0.000093,1.000000,0.000000,0.000074,1.000000,0.000000,0.000144,1.000000,0.300357,0.000333,0.991296,1.000000,0.000385,0.998155,1.000000
"Isna (Isna)",Isna,becknic,meteorites,meteorites.carbonaceouschondrite.co3.fine.tir.isna.jhu.becknic.spectrum.txt,0.000079,1.000000,0.000000,0.000063,1.000000,0.000000,0.000123,1.000000,0.300357,0.000260,0.992343,1.000000,0.000226,0.998425,1.000000
"Allende2 (Allende1)",Allende1,becknic,meteorites,meteorites.carbonaceouschondrite.cv3.fine.tir.allende1.jhu.becknic.spectrum.txt,0.000026,1.000000,0.000000,0.000021,1.000000,0.000000,0.000042,1.000000,0.300357,0.000231,0.971897,1.000000,0.000170,0.997502,1.000000
"Allende3 (Allende3)",Allende3,becknic,meteorites,meteorites.carbonaceouschondrite.cv3.fine.tir.allende3.jhu.becknic.spectrum.txt,0.000042,1.000000,0.000000,0.000034,1.000000,0.000000,0.000078,1.000000,0.300357,0.000143,0.985140,1.000000,0.000220,0.997307,1.000000
"Allende4 (Allende4)",Allende4,becknic,meteorites,meteorites.carbonaceouschondrite.cv3.fine.tir.allende4.jhu.becknic.spectrum.txt,0.000036,1.000000,0.000000,0.000029,1.000000,0.000000,0.000091,1.000000,0.300357,0.000128,1.000000,1.000000,0.000199,0.997191,1.000000
"Happy Canyon (HappyCanyon)",HappyCanyon,becknic,meteorites,meteorites.enstatitechondrite.e6.fine.tir.happycanyon.jhu.becknic.spectrum.txt,0.000162,1.000000,0.000000,0.000129,1.000000,0.000000,0.000314,1.000000,0.300357,0.000487,0.997295,1.000000,0.000276,0.998808,1.000000
"ALHA 77299 (ALHA77299)",ALHA77299,becknic,meteorites,meteorites.ordinarychondrite.h3.fine.tir.alha77299.jhu.becknic.spectrum.txt,0.000092,1.000000,0.000000,0.000073,1.000000,0.000000,0.000147,1.000000,0.300357,0.000374,0.995189,1.000000,0.000351,0.992532,1.000000
"ALHA 77294 (ALHA77294)",ALHA77294,becknic,meteorites,meteorites.ordinarychondrite.h4.fine.tir.alha77294.jhu.becknic.spectrum.txt,0.000168,1.000000,0.000000,0.000134,1.000000,0.000000,0.000251,0.972236,0.300357,0.000576,0.995797,1.000000,0.000342,0.998916,1.000000
"Marilia (Marilia)",Marilia,becknic,meteorites,meteorites.ordinarychondrite.h4.fine.tir.marilia.jhu.becknic.spectrum.txt,0.000132,1.000000,0.000000,0.000105,1.000000,0.000000,0.000214,1.000000,0.300357,0.000415,0.994941,1.000000,0.000288,0.998326,1.000000
"Millen1 (Millen5822)",Millen5822,becknic,meteorites,meteorites.ordinarychondrite.h4.fine.tir.millen5822.jhu.becknic.spectrum.txt,0.000128,1.000000,0.000000,0.000102,1.000000,0.000000,0.000191,1.000000,0.300357,0.000428,0.998101,1.000000,0.000238,0.999209,1.000000
"Millen2 (Millen5823)",Millen5823,becknic,meteorites,meteorites.ordinarychondrite.h4.fine.tir.millen5823.jhu.becknic.spectrum.txt,0.000075,1.000000,0.000000,0.000060,1.000000,0.000000,0.000132,1.000000,0.300357,0.000288,0.997202,1.000000,0.000221,0.999144,1.000000
"Sao Jose do Rio Preto (SaoJosedoRioPreto)",SaoJosedoRioPreto,becknic,meteorites,meteorites.ordinarychondrite.h4.fine.tir.saojosedoriopreto.jhu.becknic.spectrum.txt,0.000160,1.000000,0.000000,0.000128,1.000000,0.000000,0.000247,1.000000,0.300357,0.000714,0.996210,1.000000,0.000483,0.995509,1.000000
"Uberaba (Uberaba)",Uberaba,becknic,meteorites,meteorites.ordinarychondrite.h5.fine.tir.uberaba.jhu.becknic.spectrum.txt,0.000151,1.000000,0.000000,0.000120,1.000000,0.000000,0.000297,1.000000,0.300357,0.000501,0.995294,1.000000,0.000346,0.998735,1.000000
"Ucera (Ucera)",Ucera,becknic,meteorites,meteorites.ordinarychondrite.h5.fine.tir.ucera.jhu.becknic.spectrum.txt,0.000128,1.000000,0.000000,0.000101,1.000000,0.000000,0.000197,1.000000,0.300357,0.000484,0.993338,1.000000,0.000306,0.998751,1.000000
"ALHA 77271 (ALHA77256)",ALHA77256,becknic,meteorites,meteorites.ordinarychondrite.h6.fine.tir.alha77256.jhu.becknic.spectrum.txt,0.000155,1.000000,0.000000,0.000123,1.000000,0.000000,0.000253,0.950911,0.300357,0.000526,0.994821,1.000000,0.000334,0.998193,1.000000
"ALHA 77214 (ALHA77214)",ALHA77214,becknic,meteorites,meteorites.ordinarychondrite.l3.fine.tir.alha77214.jhu.becknic.spectrum.txt,0.000096,1.000000,0.000000,0.000076,1.000000,0.000000,0.000143,1.000000,0.300357,0.000270,0.996495,1.000000,0.000208,0.998036,1.000000
"ALHA 77216 (ALHA77216)",ALHA77216,becknic,meteorites,meteorites.ordinarychondrite.l3.fine.tir.alha77216.jhu.becknic.spectrum.txt,0.000098,1.000000,0.000000,0.000078,1.000000,0.000000,0.000174,0.976513,0.300357,0.000417,0.994813,1.000000,0.000341,0.998607,1.000000
"Shelburn (Shelburn)",Shelburn,becknic,meteorites,meteorites.ordinarychondrite.l5.fine.tir.shelburn.jhu.becknic.spectrum.txt,0.000209,1.000000,0.000000,0.000168,1.000000,0.000000,0.000279,0.977440,0.300357,0.000823,0.995915,1.000000,0.000460,0.997754,1.000000
"ALHA 77155 (ALHA77155)",ALHA77155,becknic,meteorites,meteorites.ordinarychondrite.l6.fine.tir.alha77155.jhu.becknic.spectrum.txt,0.000204,1.000000,0.000000,0.000164,1.000000,0.000000,0.000293,0.984300,0.300357,0.000625,0.996952,1.000000,0.000364,0.998830,1.000000
"ALHA 77231 (ALHA77231)",ALHA77231,becknic,meteorites,meteorites.ordinarychondrite.l6.fine.tir.alha77231.jhu.becknic.spectrum.txt,0.000205,1.000000,0.000000,0.000165,1.000000,0.000000,0.000296,0.989086,0.300357,0.000653,0.996951,1.000000,0.000382,0.998814,1.000000
"La Criolla (LaCriolla)",LaCriolla,becknic,meteorites,meteorites.ordinarychondrite.l6.fine.tir.lacriolla.jhu.becknic.spectrum.txt,0.000149,1.000000,0.000000,0.000118,1.000000,0.000000,0.000236,1.000000,0.300357,0.000495,0.997074,1.000000,0.000302,0.997834,1.000000
"New Concord (Murray)",Murray,becknic,meteorites,meteorites.ordinarychondrite.l6.fine.tir.murray.jhu.becknic.spectrum.txt,0.000183,1.000000,0.000000,0.000146,1.000000,0.000000,0.000278,0.972471,0.300357,0.000760,0.995150,1.000000,0.000357,0.998659,1.000000
"Olivenza (Olivenza)",Olivenza,becknic,meteorites,meteorites.ordinarychondrite.ll6.fine.tir.olivenza.jhu.becknic.spectrum.txt,0.000175,1.000000,0.000000,0.000140,1.000000,0.000000,0.000346,1.000000,0.300357,0.000610,0.996480,1.000000,0.000326,0.998985,1.000000
"PCA 82507 (PCA82507)",PCA82507,becknic,meteorites,meteorites.ordinarychondrite.ll6.fine.tir.pca82507.jhu.becknic.spectrum.txt,0.000176,1.000000,0.000000,0.000140,1.000000,0.000000,0.000276,0.990706,0.300357,0.000623,0.996107,1.000000,0.000385,0.998955,1.000000
"TIL 82402 (TIL82402)",TIL82402,becknic,meteorites,meteorites.ordinarychondrite.ll6.fine.tir.til82402.jhu.becknic.spectrum.txt,0.000177,1.000000,0.000000,0.000141,1.000000,0.000000,0.000283,0.971667,0.300357,0.000526,0.996002,1.000000,0.000342,0.999080,1.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.coarse.tir.a-1a.jpl.nicolet.spectrum.txt,0.000221,1.000000,0.000000,0.000870,1.000000,0.000000,0.001292,0.983996,0.356929,0.012259,0.995975,1.000000,0.012597,0.953688,1.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.coarse.tir.a-2a.jpl.nicolet.spectrum.txt,0.000242,1.000000,0.000000,0.000185,1.000000,0.000000,0.001526,0.988154,0.356929,0.000870,0.960384,1.000000,0.016938,0.941571,1.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.coarse.vswir.a-1a.jpl.beckman.spectrum.txt,0.004281,0.999703,0.883721,0.000956,0.997369,1.000000,0.002346,0.998580,1.000000,0.000597,1.000000,0.000000,0.000758,1.000000,0.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.coarse.vswir.a-1a.jpl.perkin.spectrum.txt,0.004134,0.999726,0.883721,0.001952,0.973939,1.000000,0.001907,0.998916,1.000000,0.000610,1.000000,0.000000,0.000745,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.coarse.vswir.a-2a.jpl.beckman.spectrum.txt,0.004453,0.997407,0.883721,0.002557,0.997020,1.000000,0.010019,0.995823,1.000000,0.000246,1.000000,0.000000,0.000250,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.coarse.vswir.a-2a.jpl.perkin.spectrum.txt,0.004282,0.997998,0.883721,0.003542,0.993613,1.000000,0.011265,0.995138,1.000000,0.000225,1.000000,0.000000,0.000221,1.000000,0.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.fine.tir.a-1a.jpl.nicolet.spectrum.txt,0.000367,1.000000,0.000000,0.000701,1.000000,0.000000,0.001353,0.881970,0.356929,0.009111,0.996783,1.000000,0.019313,0.988067,1.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.fine.tir.a-2a.jpl.nicolet.spectrum.txt,0.000849,1.000000,0.000000,0.000865,1.000000,0.000000,0.003510,0.985601,0.356929,0.009164,0.987399,1.000000,0.001852,0.993784,1.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.fine.vswir.a-1a.jpl.beckman.spectrum.txt,0.002151,0.999697,0.883721,0.000913,0.984602,1.000000,0.001172,0.986506,1.000000,0.000800,1.000000,0.000000,0.001443,0.000000,0.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.fine.vswir.a-1a.jpl.perkin.spectrum.txt,0.002344,0.999742,0.883721,0.003455,0.780941,1.000000,0.001654,0.993464,1.000000,0.000596,1.000000,0.000000,0.001100,0.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.fine.vswir.a-2a.jpl.beckman.spectrum.txt,0.006744,0.998309,0.883721,0.000818,0.997849,1.000000,0.006479,0.997009,1.000000,0.000700,1.000000,0.000000,0.000556,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.fine.vswir.a-2a.jpl.perkin.spectrum.txt,0.006296,0.998603,0.883721,0.001491,0.993799,1.000000,0.007619,0.996077,1.000000,0.000713,1.000000,0.000000,0.000770,1.000000,0.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.medium.tir.a-1a.jpl.nicolet.spectrum.txt,0.000181,1.000000,0.000000,0.000487,1.000000,0.000000,0.001094,0.969908,0.356929,0.010751,0.997424,1.000000,0.017966,0.951945,1.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.medium.tir.a-2a.jpl.nicolet.spectrum.txt,0.000524,1.000000,0.000000,0.000378,1.000000,0.000000,0.003357,0.986357,0.356929,0.001274,0.992383,1.000000,0.015056,0.944326,1.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.medium.vswir.a-1a.jpl.beckman.spectrum.txt,0.003795,0.999720,0.883721,0.000804,0.994481,1.000000,0.001269,0.998447,1.000000,0.000488,1.000000,0.000000,0.000553,1.000000,0.000000
"Mimetite Pb_5(AsO_4)_3Cl (A-1A)",A-1A,becknic,mineral,mineral.arsenate.none.medium.vswir.a-1a.jpl.perkin.spectrum.txt,0.003863,0.999736,0.883721,0.000825,0.992290,1.000000,0.001611,0.998511,1.000000,0.000409,1.000000,0.000000,0.000666,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.medium.vswir.a-2a.jpl.beckman.spectrum.txt,0.005425,0.998438,0.883721,0.002268,0.997372,1.000000,0.009699,0.996835,1.000000,0.000304,1.000000,0.000000,0.000362,1.000000,0.000000
"Scorodite Fe^3+AsO_4.2H_2O (A-2A)",A-2A,becknic,mineral,mineral.arsenate.none.medium.vswir.a-2a.jpl.perkin.spectrum.txt,0.005408,0.998496,0.883721,0.003216,0.995046,1.000000,0.011677,0.995814,1.000000,0.000294,1.000000,0.000000,0.000357,1.000000,0.000000
"Gaylussite Na2Ca(CO3)2 * 5H2O (NMNH102876-2)",NMNH102876-2,becknic,mineral,mineral.borate.none.coarse.all.nmnh102876-2.usgs.perknic.spectrum.txt,0.001378,0.997384,0.883721,0.001659,0.844531,1.000000,0.003162,0.999053,1.000000,0.000781,0.993006,1.000000,0.010213,0.720071,0.870588
"Pinnoite MgB2O4 * 3H2O (NMNH123943)",NMNH123943,becknic,mineral,mineral.borate.none.coarse.all.nmnh123943.usgs.perknic.spectrum.txt,0.000725,0.955850,0.883721,0.002446,0.639493,1.000000,0.009119,0.993700,1.000000,0.002791,0.989267,1.000000,0.001084,0.960184,0.870588
"Inderite MgB3O3(OH)5 * 5H2O (NMNH137833)",NMNH137833,becknic,mineral,mineral.borate.none.coarse.all.nmnh137833.usgs.perknic.spectrum.txt,0.000495,0.999789,0.883721,0.002749,0.827384,1.000000,0.006415,0.998162,1.000000,0.001297,0.995477,1.000000,0.001645,0.970013,0.870588
"Kaliborite KHMg2B12O16(OH)10 * 4H2O (NMNH160075)",NMNH160075,becknic,mineral,mineral.borate.none.coarse.all.nmnh160075.usgs.perknic.spectrum.txt,0.000987,0.999161,0.883721,0.000965,0.883495,1.000000,0.002445,0.999507,1.000000,0.000647,0.993312,1.000000,0.003387,0.894817,0.870588
"Rivadavite Na6MgB24O40 * 22H2O (NMNH170164)",NMNH170164,becknic,mineral,mineral.borate.none.coarse.all.nmnh170164.usgs.perknic.spectrum.txt,0.001363,0.967016,0.883721,0.008760,0.965739,1.000000,0.005737,0.998094,1.000000,0.001168,0.990284,1.000000,0.011891,0.771456,0.870588
"Meyerhofferite Ca2B6O6(OH)10 * H2O (NMNH96075-3)",NMNH96075-3,becknic,mineral,mineral.borate.none.coarse.all.nmnh96075-3.usgs.perknic.spectrum.txt,0.001765,0.998896,0.883721,0.003200,0.893956,1.000000,0.010310,0.995117,1.000000,0.002516,0.993019,1.000000,0.002613,0.910199,0.870588
"Kernite  Na2B4O6(OH)2 * 3H2O (None)",None,becknic,mineral,mineral.borate.none.coarse.all.none.usgs.perknic.spectrum.txt,0.000690,0.956329,0.883721,0.005064,0.733424,1.000000,0.007696,0.997108,1.000000,0.003756,0.995108,1.000000,0.007205,0.903440,0.870588
"Ulexite NaCaB5O6(OH)6 * 5H2O (Ulexite)",Ulexite,becknic,mineral,mineral.borate.none.coarse.all.ulexite.usgs.perknic.spectrum.txt,0.000446,0.991278,0.883721,0.004910,0.944723,1.000000,0.005758,0.998914,1.000000,0.001410,0.993699,1.000000,0.002457,0.907842,0.870588
"Colemanite Ca_2B_6O_11.5H_2O (B-1A)",B-1A,becknic,mineral,mineral.borate.none.coarse.tir.b-1a.jpl.nicolet.spectrum.txt,0.000339,1.000000,0.000000,0.000290,1.000000,0.000000,0.005376,0.955589,0.356929,0.001012,0.976544,1.000000,0.014604,0.913738,1.000000
"Kernite Na_2B_4O_6(OH)_2.3H_2O (B-2A)",B-2A,becknic,mineral,mineral.borate.none.coarse.tir.b-2a.jpl.nicolet.spectrum.txt,0.000499,1.000000,0.000000,0.000744,1.000000,0.000000,0.005119,0.986541,0.356929,0.004958,0.992838,1.000000,0.010888,0.880864,1.000000
"Ulexite NaCaB_5O_6(OH)_6.5H_2O (B-3A)",B-3A,becknic,mineral,mineral.borate.none.coarse.tir.b-3a.jpl.nicolet.spectrum.txt,0.000156,1.000000,0.000000,0.000124,1.000000,0.000000,0.001958,0.976782,0.356929,0.001004,0.951953,1.000000,0.005456,0.904485,1.000000
"Tincalconite Na_2B_4O_5(OH)_4.3H_2O (B-4A)",B-4A,becknic,mineral,mineral.borate.none.coarse.tir.b-4a.jpl.nicolet.spectrum.txt,0.000493,1.000000,0.000000,0.000462,1.000000,0.000000,0.002259,0.990505,0.356929,0.002341,0.986899,1.000000,0.007397,0.800371,1.000000
"Howlite Ca_2B_5SiO_9(OH)_5 (B-5A)",B-5A,becknic,mineral,mineral.borate.none.coarse.tir.b-5a.jpl.nicolet.spectrum.txt,0.000698,1.000000,0.000000,0.000894,1.000000,0.000000,0.010339,0.995452,0.356929,0.003885,0.986648,1.000000,0.007048,0.959539,1.000000
"Borax Na_2B_4O_5(OH)_4.8H_2O (B-6A)",B-6A,becknic,mineral,mineral.borate.none.coarse.tir.b-6a.jpl.nicolet.spectrum.txt,0.000492,1.000000,0.000000,0.000442,1.000000,0.000000,0.002129,0.991581,0.356929,0.002230,0.986661,1.000000,0.005721,0.813393,1.000000
"Colemanite Ca_2B_6O_11.5H_2O (B-1A)",B-1A,becknic,mineral,mineral.borate.none.coarse.vswir.b-1a.jpl.beckman.spectrum.txt,0.001793,0.997827,0.883721,0.007559,0.876309,1.000000,0.011356,0.997842,1.000000,0.000217,1.000000,0.000000,0.000216,1.000000,0.000000
"Colemanite Ca_2B_6O_11.5H_2O (B-1A)",B-1A,becknic,mineral,mineral.borate.none.coarse.vswir.b-1a.jpl.perkin.spectrum.txt,0.001445,0.998590,0.883721,0.008619,0.856972,1.000000,0.011328,0.997725,1.000000,0.000248,1.000000,0.000000,0.000259,1.000000,0.000000
"Kernite Na_2B_4O_6(OH)_2.3H_2O (B-2A)",B-2A,becknic,mineral,mineral.borate.none.coarse.vswir.b-2a.jpl.beckman.spectrum.txt,0.001985,0.987664,0.883721,0.003961,0.875644,1.000000,0.009270,0.997767,1.000000,0.000799,1.000000,0.000000,0.000752,1.000000,0.000000
"Kernite Na_2B_4O_6(OH)_2.3H_2O (B-2A)",B-2A,becknic,mineral,mineral.borate.none.coarse.vswir.b-2a.jpl.perkin.spectrum.txt,0.000960,0.996307,0.883721,0.003895,0.888304,1.000000,0.010171,0.997231,1.000000,0.000634,1.000000,0.000000,0.000564,1.000000,0.000000
